"","UID","Machine.Type","Air.temperature..K.","Process.temperature..K.","Rotational.speed..rpm.","Torque..Nm.","Tool.wear..min.","Target","Failure.Type","Timestamp","hours","time","fail","tempdiff"
"228","L47407","x_1",298.3,308.5,1539,36.1,168,"0","No Failure",2001-12-10 11:00:00,227,11,"0",10.3
"229","M15088","x1",298.3,308.5,1629,37.1,170,"0","No Failure",2001-12-10 12:00:00,228,12,"0",10.3
"230","L47409","x_1",282.3,308.5,1538,32.2,173,"0","No Failure",2001-12-10 13:00:00,229,13,"0",26.3
"231","L47410","x_1",298.3,308.6,1570,34.8,175,"0","No Failure",2001-12-10 14:00:00,230,14,"0",10.3
"232","L47411","x_1",298.3,308.4,1408,43.1,177,"0","No Failure",2001-12-10 15:00:00,231,15,"0",10.3
"233","L47412","x_1",298.2,308.4,1424,47.6,179,"0","No Failure",2001-12-10 16:00:00,232,16,"0",10.4
"234","L47413","x_1",282.2,308.4,1512,34.9,181,"0","No Failure",2001-12-10 17:00:00,233,17,"0",26.4
"235","L47414","x_1",298.2,308.4,1478,42.9,183,"0","No Failure",2001-12-10 18:00:00,234,18,"0",10.4
"236","M15095","x1",298.1,308.3,1680,33.7,185,"0","No Failure",2001-12-10 19:00:00,235,19,"0",10.5
"237","L47416","x_1",298.1,308.3,1495,38.7,188,"0","No Failure",2001-12-10 20:00:00,236,20,"0",10.5
"238","M15097","x1",298,308.1,1552,36.6,190,"0","No Failure",2001-12-10 21:00:00,237,21,"0",10.6
"239","L47418","x_1",297.9,308.1,1393,50.3,193,"0","No Failure",2001-12-10 22:00:00,238,22,"0",10.7
"240","L47419","x_1",298,308.2,1611,30.6,195,"0","No Failure",2001-12-10 23:00:00,239,23,"0",10.6
"241","M15100","x1",298,308.1,1339,51.6,197,"0","No Failure",2001-12-11,240,0,"0",10.6
"242","L47421","x_1",282,308.1,1777,24.3,200,"0","No Failure",2001-12-11 01:00:00,241,1,"0",26.6
"243","L47422","x_1",298,308.2,1348,58.8,202,"1","Overstrain Failure",2001-12-11 02:00:00,242,2,"1",10.6
"244","L47423","x_1",298,308.2,1442,44.1,204,"0","No Failure",2001-12-11 03:00:00,243,3,"0",10.6
"245","M15104","x1",298,308.2,1395,49.1,206,"0","No Failure",2001-12-11 04:00:00,244,4,"0",10.6
"246","M15105","x1",297.9,308.1,1627,31.4,209,"0","No Failure",2001-12-11 05:00:00,245,5,"0",10.7
"247","L47426","x_1",297.9,308.1,1585,113.3,212,"0","No Failure",2001-12-11 06:00:00,246,6,"0",10.7
"248","L47427","x_1",298,308.2,1469,45.5,214,"0","No Failure",2001-12-11 07:00:00,247,7,"0",10.6
"249","L47428","x_1",298,308.3,1362,56.8,216,"1","Overstrain Failure",2001-12-11 08:00:00,248,8,"1",10.6
"250","L47429","x_1",298,308.3,1405,56.2,218,"1","Overstrain Failure",2001-12-11 09:00:00,249,9,"1",10.6
"251","L47430","x_1",298,308.3,1662,32.7,0,"0","No Failure",2001-12-11 10:00:00,250,10,"0",10.6
"252","M15111","x1",298,308.2,1466,42.6,2,"0","No Failure",2001-12-11 11:00:00,251,11,"0",10.6
"253","L47432","x_1",298,308.2,1620,35.8,5,"0","No Failure",2001-12-11 12:00:00,252,12,"0",10.6
"254","L47433","x_1",298,308.2,1357,48.2,7,"0","No Failure",2001-12-11 13:00:00,253,13,"0",10.6
"255","L47434","x_1",298,308.2,1514,117.7,9,"0","No Failure",2001-12-11 14:00:00,254,14,"0",10.6
"256","L47435","x_1",298,308.2,1489,40.4,11,"0","No Failure",2001-12-11 15:00:00,255,15,"0",10.6
"257","L47436","x_1",298.1,308.3,1331,63,13,"0","No Failure",2001-12-11 16:00:00,256,16,"0",10.5
"258","L47437","x_1",298,308,1615,109.3,15,"0","No Failure",2001-12-11 17:00:00,257,17,"0",10.6
"259","L47438","x_1",298.1,308.2,1482,37.9,17,"0","No Failure",2001-12-11 18:00:00,258,18,"0",10.5
"260","M15119","x1",298.1,308.2,1420,63.9,19,"1","Power Failure",2001-12-11 19:00:00,259,19,"1",10.5
"261","M15120","x1",298.2,308.3,1522,49.1,22,"0","No Failure",2001-12-11 20:00:00,260,20,"0",10.4
"262","L47441","x_1",298.1,308.2,1654,32.1,25,"0","No Failure",2001-12-11 21:00:00,261,21,"0",10.5
"263","M15122","x1",298.1,308.2,1736,26.8,27,"0","No Failure",2001-12-11 22:00:00,262,22,"0",10.5
"264","M15123","x1",298,308.1,1587,112.1,30,"0","No Failure",2001-12-11 23:00:00,263,23,"0",10.6
"265","L47444","x_1",298.1,308.2,1390,47.5,33,"0","No Failure",2001-12-12,264,0,"0",10.5
"266","L47445","x_1",298,308.1,1454,37.1,35,"0","No Failure",2001-12-12 01:00:00,265,1,"0",10.6
"267","H29680","X1",298,308.1,1440,43.7,37,"0","No Failure",2001-12-12 02:00:00,266,2,"0",10.6
"268","L47447","x_1",297.9,308,1954,21.1,42,"0","No Failure",2001-12-12 03:00:00,267,3,"0",10.7
"269","H29682","X1",297.9,308,1800,24.8,44,"0","No Failure",2001-12-12 04:00:00,268,4,"0",10.7
"270","L47449","x_1",298,308,1524,37,49,"0","No Failure",2001-12-12 05:00:00,269,5,"0",10.6
"271","H29684","X1",298,308,1520,39.6,51,"0","No Failure",2001-12-12 06:00:00,270,6,"0",10.6
"272","M15131","x1",298.1,308.1,1452,40.8,56,"0","No Failure",2001-12-12 07:00:00,271,7,"0",10.5
"273","L47452","x_1",298.1,308.1,1484,40.4,59,"0","No Failure",2001-12-12 08:00:00,272,8,"0",10.5
"274","L47453","x_1",298.1,308,1426,46,61,"0","No Failure",2001-12-12 09:00:00,273,9,"0",10.5
"275","L47454","x_1",298.1,308,1652,28.5,63,"0","No Failure",2001-12-12 10:00:00,274,10,"0",10.5
"276","L47455","x_1",298,308,1401,134.5,65,"0","No Failure",2001-12-12 11:00:00,275,11,"0",10.6
"277","M15136","x1",298,307.9,1750,26.6,67,"0","No Failure",2001-12-12 12:00:00,276,12,"0",10.6
"278","H29691","X1",298,308,1479,50.7,70,"0","No Failure",2001-12-12 13:00:00,277,13,"0",10.6
"279","M15138","x1",298,308,1620,29.4,75,"0","No Failure",2001-12-12 14:00:00,278,14,"0",10.6
"280","L47459","X2",298,308.1,1819,23.4,78,"0","No Failure",2011-12-12 15:00:00,279,15,"0",10.6
"281","M15140","x1",298.1,308.1,1456,43.7,80,"0","No Failure",2001-12-12 16:00:00,280,16,"0",10.5
"282","L47461","x_1",298.1,308,1626,36.5,83,"0","No Failure",2001-12-12 17:00:00,281,17,"0",10.5
"283","M15142","x1",298.1,308.1,1390,49.8,85,"0","No Failure",2001-12-12 18:00:00,282,18,"0",10.5
"284","L47463","x_1",298.2,308.2,1469,43,88,"0","No Failure",2001-12-12 19:00:00,283,19,"0",10.4
"285","L47464","x_1",298.2,308.3,2051,19.2,90,"0","No Failure",2001-12-12 20:00:00,284,20,"0",10.4
"286","L47465","x_1",298.2,308.3,1568,36,92,"0","No Failure",2001-12-12 21:00:00,285,21,"0",10.4
"287","L47466","x_1",298.2,308.3,1589,33.2,94,"0","No Failure",2001-12-12 22:00:00,286,22,"0",10.4
"288","L47467","x_1",298.2,308.3,1805,31.6,96,"0","No Failure",2001-12-12 23:00:00,287,23,"0",10.4
"289","H29702","X1",298.2,308.4,1385,122,98,"0","No Failure",2001-12-13,288,0,"0",10.4
"290","L47469","x_1",298.1,308.4,1436,46.7,103,"0","No Failure",2001-12-13 01:00:00,289,1,"0",10.5
"291","L47470","x_1",298.1,308.4,1438,125.4,105,"0","No Failure",2001-12-13 02:00:00,290,2,"0",10.5
"292","L47471","x_1",298,308.3,1473,42.6,107,"0","No Failure",2001-12-13 03:00:00,291,3,"0",10.6
"293","L47472","x_1",298.1,308.4,1335,40.2,109,"0","No Failure",2001-12-13 04:00:00,292,4,"0",10.5
"294","H29707","X1",298.1,308.5,1392,44.8,111,"0","No Failure",2001-12-13 05:00:00,293,5,"0",10.5
"295","M15154","x1",298.1,308.5,1372,51.1,116,"0","No Failure",2001-12-13 06:00:00,294,6,"0",10.5
"296","M15155","x1",298.1,308.6,1716,30.7,119,"0","No Failure",2001-12-13 07:00:00,295,7,"0",10.5
"297","L47476","x_1",298,308.5,1395,46.2,122,"0","No Failure",2001-12-13 08:00:00,296,8,"0",10.6
"298","L47477","x_1",298,308.5,1713,25.3,124,"0","No Failure",2001-12-13 09:00:00,297,9,"0",10.6
"299","H29712","X1",297.9,308.5,2129,18.7,126,"0","No Failure",2001-12-13 10:00:00,298,10,"0",10.7
"300","M15159","x1",297.8,308.3,1567,35.6,131,"0","No Failure",2001-12-13 11:00:00,299,11,"0",10.8
"301","L47480","x_1",297.8,308.4,1622,38.3,134,"0","No Failure",2001-12-13 12:00:00,300,12,"0",10.8
"302","L47481","x_1",297.7,308.4,1740,27.1,136,"0","No Failure",2001-12-13 13:00:00,301,13,"0",10.9
"303","H29716","X1",297.8,308.4,1512,35.1,138,"0","No Failure",2001-12-13 14:00:00,302,14,"0",10.8
"304","M15163","x1",297.8,308.4,1479,43.5,143,"0","No Failure",2001-12-13 15:00:00,303,15,"0",10.8
"305","L47484","x_1",297.8,308.4,1737,27.5,146,"0","No Failure",2001-12-13 16:00:00,304,16,"0",10.8
"306","L47485","x_1",297.8,308.4,2129,19.2,148,"0","No Failure",2001-12-13 17:00:00,305,17,"0",10.8
"307","L47486","x_1",281.8,308.4,1374,47.1,150,"0","No Failure",2001-12-13 18:00:00,306,18,"0",26.8
"308","M15167","x1",297.8,308.4,1579,36.6,152,"0","No Failure",2001-12-13 19:00:00,307,19,"0",10.8
"309","L47488","x_1",297.9,308.5,1305,47.2,155,"0","No Failure",2001-12-13 20:00:00,308,20,"0",10.7
"310","M15169","x1",297.9,308.5,1449,40.8,157,"0","No Failure",2001-12-13 21:00:00,309,21,"0",10.7
"311","H29724","X1",298,308.6,NA,41.8,160,"0","No Failure",2001-12-13 22:00:00,310,22,"0",10.6
"312","M15171","x1",298,308.6,1453,44.1,165,"0","No Failure",2001-12-13 23:00:00,311,23,"0",10.6
"313","L47492","x_1",297.9,308.6,1468,36,168,"0","No Failure",2001-12-14,312,0,"0",10.7
"314","L47493","x_1",298,308.6,1313,50.8,170,"0","No Failure",2001-12-14 01:00:00,313,1,"0",10.6
"315","M15174","x1",297.9,308.5,1300,53,172,"0","No Failure",2001-12-14 02:00:00,314,2,"0",10.7
"316","L47495","x_1",297.9,308.4,1646,40.6,175,"0","No Failure",2001-12-14 03:00:00,315,3,"0",10.7
"317","L47496","x_1",297.8,308.4,1714,33.2,177,"0","No Failure",2001-12-14 04:00:00,316,4,"0",10.8
"318","L47497","x_1",297.8,308.4,1685,28.4,179,"0","No Failure",2001-12-14 05:00:00,317,5,"0",10.8
"319","L47498","x_1",297.8,308.4,1512,119.7,181,"0","No Failure",2001-12-14 06:00:00,318,6,"0",10.8
"320","L47499","x_1",297.8,308.4,1612,32.1,183,"0","No Failure",2001-12-14 07:00:00,319,7,"0",10.8
"321","H29734","X1",297.8,308.4,1550,38.2,185,"0","No Failure",2001-12-14 08:00:00,320,8,"0",10.8
"322","L47501","x_1",297.8,308.4,1518,32.5,190,"0","No Failure",2001-12-14 09:00:00,321,9,"0",10.8
"323","L47502","x_1",297.8,308.5,1448,40,192,"0","No Failure",2001-12-14 10:00:00,322,10,"0",10.8
"324","L47503","x_1",281.8,308.5,1561,46.3,194,"0","No Failure",2001-12-14 11:00:00,323,11,"0",26.8
"325","M15184","x1",297.8,308.5,1488,41.9,196,"0","No Failure",2001-12-14 12:00:00,324,12,"0",10.8
"326","L47505","x_1",297.8,308.5,1699,27.8,199,"0","No Failure",2001-12-14 13:00:00,325,13,"0",10.8
"327","L47506","x_1",297.7,308.5,1501,41.4,201,"0","No Failure",2001-12-14 14:00:00,326,14,"0",10.9
"328","L47507","x_1",297.7,308.5,1373,56.7,203,"1","Overstrain Failure",2001-12-14 15:00:00,327,15,"1",10.9
"329","H29742","X1",297.6,308.4,1703,31.4,205,"0","No Failure",2001-12-14 16:00:00,328,16,"0",11
"330","H29743","X1",297.7,308.5,1720,29.9,210,"0","Error",2001-12-14 17:00:00,329,17,"1",10.9
"331","M15190","x1",297.6,308.4,1398,41.9,215,"0","No Failure",2001-12-14 18:00:00,330,18,"0",11
"332","M15191","x1",297.6,308.4,1391,51.9,218,"0","No Failure",2001-12-14 19:00:00,331,19,"0",11
"333","M15192","x1",297.6,308.3,1538,40.2,0,"0","No Failure",2001-12-14 20:00:00,332,20,"0",11
"334","L47513","x_1",297.5,308.2,1647,31.3,3,"0","No Failure",2001-12-14 21:00:00,333,21,"0",11.1
"335","M15194","x1",297.5,308.1,1469,44.8,5,"0","No Failure",2001-12-14 22:00:00,334,22,"0",11.1
"336","L47515","x_1",297.4,308.1,1749,25.9,8,"0","No Failure",2001-12-14 23:00:00,335,23,"0",11.2
"337","M15196","x1",297.6,308.2,1995,20.5,10,"0","No Failure",2001-12-15,336,0,"0",11
"338","L47517","x_1",297.6,308.3,1742,27.7,13,"0","No Failure",2001-12-15 01:00:00,337,1,"0",11
"339","L47518","x_1",297.5,308.2,1563,38.2,15,"0","No Failure",2001-12-15 02:00:00,338,2,"0",11.1
"340","M15199","x1",297.5,308.2,1713,32.2,17,"0","No Failure",2001-12-15 03:00:00,339,3,"0",11.1
"341","L47520","x_1",281.4,308.1,1474,39.4,20,"0","No Failure",2001-12-15 04:00:00,340,4,"0",27.2
"342","M15201","x1",297.4,308.2,1530,32.6,22,"0","No Failure",2001-12-15 05:00:00,341,5,"0",11.2
"343","L47522","x_1",297.4,308.2,1471,46.5,25,"0","No Failure",2001-12-15 06:00:00,342,6,"0",11.2
"344","L47523","x_1",297.5,308.3,1388,128.4,27,"0","No Failure",2001-12-15 07:00:00,343,7,"0",11.1
"345","M15204","x1",297.5,308.2,2448,13.8,29,"0","No Failure",2001-12-15 08:00:00,344,8,"0",11.1
"346","L47525","x_1",297.5,308.3,1585,32.9,32,"0","No Failure",2001-12-15 09:00:00,345,9,"0",11.1
"347","M15206","x1",297.5,308.3,1459,45.2,34,"0","No Failure",2001-12-15 10:00:00,346,10,"0",11.1
"348","L47527","x_1",297.5,308.3,1544,40.8,37,"0","No Failure",2001-12-15 11:00:00,347,11,"0",11.1
"349","L47528","x_1",297.6,308.3,1617,31.7,39,"0","No Failure",2001-12-15 12:00:00,348,12,"0",11
"350","L47529","x_1",297.6,308.3,1595,34.3,41,"0","No Failure",2001-12-15 13:00:00,349,13,"0",11
"351","H29764","X1",297.6,308.3,1400,44.3,43,"0","No Failure",2001-12-15 14:00:00,350,14,"0",11
"352","M15211","x1",297.6,308.4,1611,31,48,"0","No Failure",2001-12-15 15:00:00,351,15,"0",11
"353","M15212","x1",297.6,308.4,1507,46,51,"0","No Failure",2001-12-15 16:00:00,352,16,"0",11
"354","H29767","X1",297.5,308.3,1674,30,54,"0","No Failure",2001-12-15 17:00:00,353,17,"0",11.1
"355","L47534","x_1",297.6,308.3,1658,34.3,59,"0","No Failure",2001-12-15 18:00:00,354,18,"0",11
"356","L47535","x_1",297.6,308.3,1623,36.9,61,"0","No Failure",2001-12-15 19:00:00,355,19,"0",11
"357","M15216","x1",297.6,308.4,1398,128.7,63,"0","No Failure",2001-12-15 20:00:00,356,20,"0",11
"358","L47537","x_1",297.6,308.4,1517,34.2,66,"0","No Failure",2001-12-15 21:00:00,357,21,"0",11
"359","M15218","x1",297.6,308.3,1467,36.7,68,"0","No Failure",2001-12-15 22:00:00,358,22,"0",11
"360","M15219","x1",297.6,308.3,1567,34.6,71,"0","No Failure",2001-12-15 23:00:00,359,23,"0",11
"361","M15220","x1",297.5,308.3,1521,38.2,74,"0","No Failure",2001-12-16,360,0,"0",11.1
"362","L47541","x_1",297.5,308.3,1596,36.8,77,"0","No Failure",2001-12-16 01:00:00,361,1,"0",11.1
"363","H29776","X1",297.6,308.3,1640,30.9,79,"0","No Failure",2001-12-16 02:00:00,362,2,"0",11
"364","L47543","x_1",297.6,308.3,1438,47.8,84,"0","No Failure",2001-12-16 03:00:00,363,3,"0",11
"365","L47544","x_1",297.6,308.4,1407,55.2,86,"0","No Failure",2001-12-16 04:00:00,364,4,"0",11
"366","L47545","x_1",297.6,308.4,1353,137.3,88,"0","No Failure",2001-12-16 05:00:00,365,5,"0",11
"367","M15226","x1",297.6,308.5,1552,40.9,90,"0","No Failure",2001-12-16 06:00:00,366,6,"0",11
"368","M15227","x1",297.6,308.4,1569,38.3,93,"0","No Failure",2001-12-16 07:00:00,367,7,"0",11
"369","L47548","x_1",297.5,308.4,1489,39.5,96,"0","No Failure",2001-12-16 08:00:00,368,8,"0",11.1
"370","H29783","X1",281.5,308.4,1587,36.1,98,"0","No Failure",2001-12-16 09:00:00,369,9,"0",27.1
"371","M15230","x1",297.5,308.3,1622,37.2,103,"0","No Failure",2001-12-16 10:00:00,370,10,"0",11.1
"372","L47551","x_1",297.5,308.4,1604,38.1,106,"0","No Failure",2001-12-16 11:00:00,371,11,"0",11.1
"373","M15232","x1",297.4,308.3,1405,51.7,108,"0","No Failure",2001-12-16 12:00:00,372,12,"0",11.2
"374","L47553","x_1",297.4,308.3,1412,42,111,"0","No Failure",2001-12-16 13:00:00,373,13,"0",11.2
"375","L47554","x_1",297.4,308.3,1431,43,113,"0","No Failure",2001-12-16 14:00:00,374,14,"0",11.2
"376","L47555","x_1",297.4,308.2,1533,37.4,115,"0","No Failure",2001-12-16 15:00:00,375,15,"0",11.2
"377","M15236","x1",297.4,308.2,1401,131.7,117,"0","No Failure",2001-12-16 16:00:00,376,16,"0",11.2
"378","M15237","x1",297.4,308.2,1424,53.9,120,"0","No Failure",2001-12-16 17:00:00,377,17,"0",11.2
"379","L47558","x_1",297.3,308.2,1754,29.4,123,"0","No Failure",2001-12-16 18:00:00,378,18,"0",11.3
"380","L47559","x_1",281.3,308.2,1754,106.6,125,"0","No Failure",2001-12-16 19:00:00,379,19,"0",27.3
"381","L47560","x_1",297.5,308.3,2564,12.8,127,"1","Power Failure",2001-12-16 20:00:00,380,20,"1",11.1
"382","L47561","x_1",297.5,308.5,1546,40.4,129,"0","No Failure",2001-12-16 21:00:00,381,21,"0",11.1
"383","L47562","x_1",297.5,308.5,1335,48,131,"0","No Failure",2001-12-16 22:00:00,382,22,"0",11.1
"384","M15243","x1",297.5,308.6,1842,106.8,133,"0","No Failure",2001-12-16 23:00:00,383,23,"0",11.1
"385","L47564","x_1",297.5,308.5,1712,26.8,136,"0","No Failure",2001-12-17,384,0,"0",11.1
"386","M15245","x1",297.6,308.6,1414,45.4,138,"0","No Failure",2001-12-17 01:00:00,385,1,"0",11
"387","L47566","x_1",297.6,308.7,1319,50.9,141,"0","No Failure",2001-12-17 02:00:00,386,2,"0",11
"388","L47567","x_1",297.7,308.7,1249,60.4,143,"0","No Failure",2001-12-17 03:00:00,387,3,"0",10.9
"389","L47568","x_1",297.6,308.7,1455,48.2,145,"0","No Failure",2001-12-17 04:00:00,388,4,"0",11
"390","M15249","x1",297.6,308.7,1408,54.8,147,"0","No Failure",2001-12-17 05:00:00,389,5,"0",11
"391","L47570","x_1",297.6,308.7,1460,46.7,150,"0","No Failure",2001-12-17 06:00:00,390,6,"0",11
"392","L47571","x_1",297.6,308.6,1491,38.1,152,"0","No Failure",2001-12-17 07:00:00,391,7,"0",11
"393","M15252","x1",297.6,308.5,1490,43.4,154,"0","No Failure",2001-12-17 08:00:00,392,8,"0",11
"394","M15253","x1",297.5,308.4,1350,52.2,157,"0","No Failure",2001-12-17 09:00:00,393,9,"0",11.1
"395","L47574","x_1",297.5,308.4,1528,39.9,160,"0","No Failure",2001-12-17 10:00:00,394,10,"0",11.1
"396","L47575","x_1",297.4,308.3,1571,37.7,162,"0","No Failure",2001-12-17 11:00:00,395,11,"0",11.2
"397","L47576","x_1",297.4,308.3,1490,42.6,164,"0","No Failure",2001-12-17 12:00:00,396,12,"0",11.2
"398","M15257","x1",297.4,308.3,1774,28.9,166,"0","No Failure",2001-12-17 13:00:00,397,13,"0",11.2
"399","H29812","X1",281.4,308.3,1502,43.6,169,"0","No Failure",2001-12-17 14:00:00,398,14,"0",27.2
"400","L47579","x_1",297.4,308.4,1392,49.7,174,"0","No Failure",2001-12-17 15:00:00,399,15,"0",11.2
"401","L47580","x_1",297.4,308.5,2100,16.9,176,"0","No Failure",2001-12-17 16:00:00,400,16,"0",11.2
"402","L47581","x_1",297.5,308.5,1722,30.4,178,"0","No Failure",2001-12-17 17:00:00,401,17,"0",11.1
"403","L47582","x_1",297.4,308.6,1678,32.3,180,"0","No Failure",2001-12-17 18:00:00,402,18,"0",11.2
"404","L47583","x_1",297.3,308.6,1273,59.8,182,"0","No Failure",2001-12-17 19:00:00,403,19,"0",11.3
"405","L47584","x_1",297.3,308.6,1297,45.9,184,"0","No Failure",2001-12-17 20:00:00,404,20,"0",11.3
"406","L47585","x_1",297.3,308.5,1350,57.6,186,"0","No Failure",2001-12-17 21:00:00,405,21,"0",11.3
"407","L47586","x_1",297.4,308.6,1439,131.7,188,"0","No Failure",2001-12-17 22:00:00,406,22,"0",11.2
"408","M15267","x1",297.4,308.5,1600,42.1,190,"0","No Failure",2001-12-17 23:00:00,407,23,"0",11.2
"409","M15268","x1",297.4,308.6,1434,44.4,193,"0","No Failure",2001-12-18,408,0,"0",11.2
"410","L47589","x_1",297.4,308.6,1459,41.3,196,"0","No Failure",2001-12-18 01:00:00,409,1,"0",11.2
"411","M15270","x1",297.5,308.6,1472,44.9,198,"0","No Failure",2001-12-18 02:00:00,410,2,"0",11.1
"412","L47591","x_1",297.5,308.7,1429,44.3,201,"0","No Failure",2001-12-18 03:00:00,411,3,"0",11.1
"413","L47592","x_1",297.5,308.6,1388,48.2,203,"0","No Failure",2001-12-18 04:00:00,412,4,"0",11.1
"414","L47593","x_1",297.4,308.4,1573,34.5,205,"0","No Failure",2001-12-18 05:00:00,413,5,"0",11.2
"415","L47594","x_1",297.4,308.4,1588,32.5,207,"0","No Failure",2001-12-18 06:00:00,414,6,"0",11.2
"416","L47595","x_1",297.5,308.4,1511,42.8,209,"0","No Failure",2001-12-18 07:00:00,415,7,"0",11.1
"417","L47596","x_1",297.4,308.5,1495,37.8,211,"0","No Failure",2001-12-18 08:00:00,416,8,"0",11.2
"418","L47597","x_1",297.4,308.4,1394,50.1,213,"0","No Failure",2001-12-18 09:00:00,417,9,"0",11.2
"419","L47598","x_1",297.4,308.4,2151,17.7,0,"0","No Failure",2001-12-18 10:00:00,418,10,"0",11.2
"420","M15279","X2",297.3,308.3,1501,38.2,2,"0","No Failure",2011-12-18 11:00:00,419,11,"0",11.3
"421","M15280","x1",297.3,308.3,1301,39.6,5,"0","No Failure",2001-12-18 12:00:00,420,12,"0",11.3
"422","M15281","x1",297.3,308.3,1657,31.1,8,"0","No Failure",2001-12-18 13:00:00,421,13,"0",11.3
"423","L47602","x_1",297.3,308.3,NA,55.2,11,"0","No Failure",2001-12-18 14:00:00,422,14,"0",11.3
"424","L47603","x_1",297.3,308.3,1484,43.9,13,"0","No Failure",2001-12-18 15:00:00,423,15,"0",11.3
"425","L47604","x_1",297.3,308.4,1430,45.7,15,"0","No Failure",2001-12-18 16:00:00,424,16,"0",11.3
"426","M15285","x1",281.3,308.4,1665,28.9,17,"0","No Failure",2001-12-18 17:00:00,425,17,"0",27.3
"427","L47606","x_1",297.4,308.5,1501,44.9,20,"0","No Failure",2001-12-18 18:00:00,426,18,"0",11.2
"428","M15287","x1",297.5,308.5,1496,42.2,22,"0","No Failure",2001-12-18 19:00:00,427,19,"0",11.1
"429","M15288","x1",297.6,308.6,1595,36.9,25,"0","No Failure",2001-12-18 20:00:00,428,20,"0",11
"430","L47609","x_1",297.5,308.6,1208,62.3,28,"0","No Failure",2001-12-18 21:00:00,429,21,"0",11.1
"431","L47610","x_1",297.5,308.6,1596,37.1,30,"0","No Failure",2001-12-18 22:00:00,430,22,"0",11.1
"432","L47611","x_1",297.5,308.5,1446,41.9,32,"0","No Failure",2001-12-18 23:00:00,431,23,"0",11.1
"433","M15292","x1",297.6,308.5,1466,119.5,34,"0","No Failure",2001-12-19,432,0,"0",11
"434","M15293","x1",297.6,308.5,1848,23.7,37,"0","No Failure",2001-12-19 01:00:00,433,1,"0",11
"435","M15294","x1",297.5,308.5,1484,44.7,40,"0","No Failure",2001-12-19 02:00:00,434,2,"0",11.1
"436","L47615","x_1",297.4,308.3,1493,41.2,43,"0","No Failure",2001-12-19 03:00:00,435,3,"0",11.2
"437","L47616","x_1",297.3,308.3,1504,36.3,45,"0","No Failure",2001-12-19 04:00:00,436,4,"0",11.3
"438","L47617","x_1",297.3,308.3,1538,38.5,47,"0","No Failure",2001-12-19 05:00:00,437,5,"0",11.3
"439","L47618","x_1",297.4,308.4,1341,52.2,49,"0","No Failure",2001-12-19 06:00:00,438,6,"0",11.2
"440","M15299","x1",297.4,308.3,1535,34.6,51,"0","No Failure",2001-12-19 07:00:00,439,7,"0",11.2
"441","L47620","x_1",297.4,308.5,1389,39.2,54,"0","No Failure",2001-12-19 08:00:00,440,8,"0",11.2
"442","H29855","X1",297.5,308.5,1393,46.6,56,"0","No Failure",2001-12-19 09:00:00,441,9,"0",11.1
"443","L47622","x_1",297.4,308.5,1399,61.5,61,"1","Power Failure",2001-12-19 10:00:00,442,10,"1",11.2
